Genome_name	Module_id	Module_name
ph4.txt	M00816	NisK-NisR (lantibiotic biosynthesis) two-component regulatory system	K20487,K20488
ph45.txt	M00816	NisK-NisR (lantibiotic biosynthesis) two-component regulatory system	
ph5.txt	M00816	NisK-NisR (lantibiotic biosynthesis) two-component regulatory system	
ph55.txt	M00816	NisK-NisR (lantibiotic biosynthesis) two-component regulatory system	
ph6.txt	M00816	NisK-NisR (lantibiotic biosynthesis) two-component regulatory system	
ph65.txt	M00816	NisK-NisR (lantibiotic biosynthesis) two-component regulatory system	
ph7.txt	M00816	NisK-NisR (lantibiotic biosynthesis) two-component regulatory system	
ph4.txt	M00409	ESCRT-I complex	K12183
ph45.txt	M00409	ESCRT-I complex	
ph5.txt	M00409	ESCRT-I complex	K12184
ph55.txt	M00409	ESCRT-I complex	
ph6.txt	M00409	ESCRT-I complex	
ph65.txt	M00409	ESCRT-I complex	
ph7.txt	M00409	ESCRT-I complex	
ph4.txt	M00408	ESCRT-0 complex	
ph45.txt	M00408	ESCRT-0 complex	
ph5.txt	M00408	ESCRT-0 complex	
ph55.txt	M00408	ESCRT-0 complex	
ph6.txt	M00408	ESCRT-0 complex	
ph65.txt	M00408	ESCRT-0 complex	
ph7.txt	M00408	ESCRT-0 complex	
ph4.txt	M00817	Lantibiotic transport system	
ph45.txt	M00817	Lantibiotic transport system	
ph5.txt	M00817	Lantibiotic transport system	
ph55.txt	M00817	Lantibiotic transport system	K20491
ph6.txt	M00817	Lantibiotic transport system	
ph65.txt	M00817	Lantibiotic transport system	
ph7.txt	M00817	Lantibiotic transport system	
ph4.txt	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	K20435
ph45.txt	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	
ph5.txt	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	K19969
ph55.txt	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	K19969
ph6.txt	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	K19969
ph65.txt	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	K19969
ph7.txt	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	
ph4.txt	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	K00453,K00463,K01432,K07130,K00486,K01556,K00452,K03392,K10217
ph45.txt	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	
ph5.txt	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	K00453,K00463,K01432,K07130,K00486,K01556,K00452,K03392,K10217
ph55.txt	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	K00453,K00463,K01432,K07130,K00486,K01556,K00452,K03392,K10217
ph6.txt	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	K00453,K00463,K01432,K14263,K07130,K00486,K01556,K00452,K03392,K10217
ph65.txt	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	K00453,K00463,K01432,K14263,K07130,K00486,K01556,K00452,K03392,K10217
ph7.txt	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	K00453,K00463,K01432,K14263,K07130,K00486,K01556,K00452,K03392,K10217
ph4.txt	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	K01904,K00588
ph45.txt	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	
ph5.txt	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	K01904,K00588
ph55.txt	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	K01904,K00588
ph6.txt	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	K01904,K00588
ph65.txt	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	K01904,K00588
ph7.txt	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	K01904,K00588
ph4.txt	M00034	Methionine salvage pathway	K00789,K01611,K00797,K01243,K00899,K00772,K08963,K08964,K09880,K08967,K00832
ph45.txt	M00034	Methionine salvage pathway	K00789
ph5.txt	M00034	Methionine salvage pathway	K00789,K01611,K00797,K01243,K00899,K00772,K08963,K08964,K09880,K08967,K08969,K00832
ph55.txt	M00034	Methionine salvage pathway	K00789,K01611,K00797,K01243,K00899,K00772,K08963,K08964,K09880,K08967,K08969,K00832
ph6.txt	M00034	Methionine salvage pathway	K00789,K01611,K00797,K01243,K01244,K00899,K00772,K08963,K08964,K09880,K08967,K00832
ph65.txt	M00034	Methionine salvage pathway	K00789,K01611,K00797,K01243,K01244,K00899,K00772,K08963,K08964,K09880,K08965,K08966,K08967,K00832
ph7.txt	M00034	Methionine salvage pathway	K00789,K01611,K00797,K01243,K01244,K00899,K00772,K08963,K08964,K09880,K08967,K00832
ph4.txt	M00035	Methionine degradation	K00789,K00558,K01251,K01697
ph45.txt	M00035	Methionine degradation	K00789,K00558
ph5.txt	M00035	Methionine degradation	K00789,K00558,K01251,K01697
ph55.txt	M00035	Methionine degradation	K00789,K00558,K01251,K01697
ph6.txt	M00035	Methionine degradation	K00789,K00558,K01251,K01697
ph65.txt	M00035	Methionine degradation	K00789,K00558,K01251,K01697
ph7.txt	M00035	Methionine degradation	K00789,K00558,K01251,K01697
ph4.txt	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	K00826,K00166,K00167,K11381,K09699,K00382,K00253,K00249,K01968,K01969,K13766,K01640
ph45.txt	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	
ph5.txt	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	K00826,K00166,K00167,K11381,K09699,K00382,K00253,K00249,K01968,K01969,K13766,K01640
ph55.txt	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	K00826,K00166,K00167,K11381,K09699,K00382,K00253,K00249,K01968,K01969,K13766,K01640
ph6.txt	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	K00826,K00166,K00167,K11381,K09699,K00382,K00253,K00249,K01968,K01969,K13766,K01640
ph65.txt	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	K00826,K00166,K00167,K11381,K09699,K00382,K00253,K00249,K01968,K01969,K13766,K01640
ph7.txt	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	K00826,K00166,K00167,K11381,K09699,K00382,K00253,K00249,K01968,K01969,K13766,K01640
ph4.txt	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	K01593,K22450
ph45.txt	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	
ph5.txt	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	K01593,K22450
ph55.txt	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	K01593,K00669,K22450
ph6.txt	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	K01593,K00669,K22450
ph65.txt	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	K01593,K00669,K22450
ph7.txt	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	K01593,K00669,K22450
ph4.txt	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	K01655,K00290
ph45.txt	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	
ph5.txt	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	K01655,K01705,K05824,K00290
ph55.txt	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	K01655,K01705,K05824,K00290
ph6.txt	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	K01655,K01705,K05824,K00290
ph65.txt	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	K01655,K01705,K00290
ph7.txt	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	K01655,K01705,K05824,K00290
ph4.txt	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	K05826,K05827,K05828,K05829,K05830,K05831
ph45.txt	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	
ph5.txt	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	K05826,K05827,K05828,K05829,K05830,K05831
ph55.txt	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	K05826,K05827,K05828,K05829,K05830,K05831
ph6.txt	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	K05826,K05827,K05828,K05829,K05830,K05831
ph65.txt	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	K05826,K05827,K05828,K05829,K05830,K05831
ph7.txt	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	K05826,K05827,K05828,K05829,K05830,K05831
ph4.txt	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	K14085,K00164,K00658,K00252,K01825,K01782,K01692,K07511,K00022
ph45.txt	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	
ph5.txt	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	K00164,K00658,K00252,K01825,K01782,K01692,K07511,K00022
ph55.txt	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	K00164,K00658,K00252,K01825,K01782,K01692,K00022
ph6.txt	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	K00164,K00658,K00252,K01825,K01782,K01692,K00022
ph65.txt	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	K00164,K00658,K00252,K01825,K01782,K01692,K00022
ph7.txt	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	K00164,K00658,K00252,K01825,K01782,K01692,K07511,K00022
ph4.txt	M00033	Ectoine biosynthesis, aspartate => ectoine	K00928,K00133,K00836,K06718,K06720
ph45.txt	M00033	Ectoine biosynthesis, aspartate => ectoine	
ph5.txt	M00033	Ectoine biosynthesis, aspartate => ectoine	K00928,K00133,K00836,K06718,K06720
ph55.txt	M00033	Ectoine biosynthesis, aspartate => ectoine	K00928,K00133,K00836,K06720
ph6.txt	M00033	Ectoine biosynthesis, aspartate => ectoine	K00928,K00133,K00836,K06718,K06720
ph65.txt	M00033	Ectoine biosynthesis, aspartate => ectoine	K00928,K00133,K00836,K06718,K06720
ph7.txt	M00033	Ectoine biosynthesis, aspartate => ectoine	K00928,K00133,K00836,K06720
ph4.txt	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	
ph45.txt	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	
ph5.txt	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	
ph55.txt	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	
ph6.txt	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	
ph65.txt	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	
ph7.txt	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	
ph4.txt	M00663	SsrA-SsrB two-component regulatory system	K14979
ph45.txt	M00663	SsrA-SsrB two-component regulatory system	
ph5.txt	M00663	SsrA-SsrB two-component regulatory system	K14979
ph55.txt	M00663	SsrA-SsrB two-component regulatory system	K14979
ph6.txt	M00663	SsrA-SsrB two-component regulatory system	K14979
ph65.txt	M00663	SsrA-SsrB two-component regulatory system	K14979
ph7.txt	M00663	SsrA-SsrB two-component regulatory system	K14979
ph4.txt	M00662	Hk1-Rrp1 (glycerol uptake and utilization) two-component regulatory system	
ph45.txt	M00662	Hk1-Rrp1 (glycerol uptake and utilization) two-component regulatory system	
ph5.txt	M00662	Hk1-Rrp1 (glycerol uptake and utilization) two-component regulatory system	
ph55.txt	M00662	Hk1-Rrp1 (glycerol uptake and utilization) two-component regulatory system	
ph6.txt	M00662	Hk1-Rrp1 (glycerol uptake and utilization) two-component regulatory system	
ph65.txt	M00662	Hk1-Rrp1 (glycerol uptake and utilization) two-component regulatory system	
ph7.txt	M00662	Hk1-Rrp1 (glycerol uptake and utilization) two-component regulatory system	
ph4.txt	M00667	Tetracycline resistance, efflux pump	
ph45.txt	M00667	Tetracycline resistance, efflux pump	
ph5.txt	M00667	Tetracycline resistance, efflux pump	
ph55.txt	M00667	Tetracycline resistance, efflux pump	K18218
ph6.txt	M00667	Tetracycline resistance, efflux pump	
ph65.txt	M00667	Tetracycline resistance, efflux pump	
ph7.txt	M00667	Tetracycline resistance, efflux pump	K18218
ph4.txt	M00669	gamma-Hexachlorocyclohexane transport system	K02067,K02066,K02065,K18480
ph45.txt	M00669	gamma-Hexachlorocyclohexane transport system	K02067,K02066
ph5.txt	M00669	gamma-Hexachlorocyclohexane transport system	K02067,K02066,K02065,K18480
ph55.txt	M00669	gamma-Hexachlorocyclohexane transport system	K02067,K02066,K02065,K18480
ph6.txt	M00669	gamma-Hexachlorocyclohexane transport system	K02067,K02066,K02065,K18480
ph65.txt	M00669	gamma-Hexachlorocyclohexane transport system	K02067,K02066,K02065,K18480
ph7.txt	M00669	gamma-Hexachlorocyclohexane transport system	K02067,K02066,K02065,K18480
ph4.txt	M00668	Tetracycline resistance, TetA transporter	K18476,K08151
ph45.txt	M00668	Tetracycline resistance, TetA transporter	
ph5.txt	M00668	Tetracycline resistance, TetA transporter	K18476,K08151
ph55.txt	M00668	Tetracycline resistance, TetA transporter	K18476,K08151
ph6.txt	M00668	Tetracycline resistance, TetA transporter	K18476,K08151
ph65.txt	M00668	Tetracycline resistance, TetA transporter	K18476,K08151
ph7.txt	M00668	Tetracycline resistance, TetA transporter	K18476,K08151
ph4.txt	M00112	Tocopherol/tocotorienol biosynthesis	K09834,K05928
ph45.txt	M00112	Tocopherol/tocotorienol biosynthesis	
ph5.txt	M00112	Tocopherol/tocotorienol biosynthesis	K09834,K05928
ph55.txt	M00112	Tocopherol/tocotorienol biosynthesis	K12502,K09834
ph6.txt	M00112	Tocopherol/tocotorienol biosynthesis	K09833,K12502,K18534,K09834,K05928
ph65.txt	M00112	Tocopherol/tocotorienol biosynthesis	K09833,K12502,K18534,K09834
ph7.txt	M00112	Tocopherol/tocotorienol biosynthesis	K12502,K18534,K09834
ph4.txt	M00548	Benzene degradation, benzene => catechol	K16243,K16244,K16242,K16245
ph45.txt	M00548	Benzene degradation, benzene => catechol	
ph5.txt	M00548	Benzene degradation, benzene => catechol	K16249,K16243,K16244,K16242,K16245,K16246
ph55.txt	M00548	Benzene degradation, benzene => catechol	K16249,K16243,K16244,K16242,K16245
ph6.txt	M00548	Benzene degradation, benzene => catechol	K16249,K16243,K16244,K16242,K16245,K16246
ph65.txt	M00548	Benzene degradation, benzene => catechol	K16249,K16243,K16244,K16242,K16245,K16246
ph7.txt	M00548	Benzene degradation, benzene => catechol	K16249,K16243,K16244,K16242,K16245,K16246
ph4.txt	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	K00844,K00845,K00886,K01835,K00963
ph45.txt	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	K00886
ph5.txt	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	K00844,K00845,K00886,K01835,K00963
ph55.txt	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	K00844,K00845,K00886,K01835,K00963
ph6.txt	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	K00844,K00845,K00886,K01835,K00963
ph65.txt	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	K00844,K00845,K00886,K01835,K00963
ph7.txt	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	K00844,K00845,K00886,K01835,K00963
ph4.txt	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	K04116,K04117,K07535
ph45.txt	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	
ph5.txt	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	K04116,K04117,K07535,K07536
ph55.txt	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	K04116,K04117,K07534,K07535,K07536
ph6.txt	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	K04116,K04117,K07534,K07535,K07536
ph65.txt	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	K04116,K04117,K07535,K07536
ph7.txt	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	K04116,K04117,K07535,K07536
ph4.txt	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	K07537
ph45.txt	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	
ph5.txt	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	K04112,K04113,K04114,K04115,K07537,K07538
ph55.txt	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	K04112,K04113,K04114,K04115,K07537,K07538,K07539
ph6.txt	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	K04112,K04113,K04114,K04115,K07537,K07538,K07539
ph65.txt	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	K04112,K04113,K04114,K04115,K07537,K07538
ph7.txt	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	K07537,K07538
ph4.txt	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	
ph45.txt	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	
ph5.txt	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	K00462
ph55.txt	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	K00462
ph6.txt	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	K00462
ph65.txt	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	K00462
ph7.txt	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	
ph4.txt	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	
ph45.txt	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	
ph5.txt	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	K15756
ph55.txt	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	
ph6.txt	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	K15751,K15754,K15755,K15756
ph65.txt	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	K15751
ph7.txt	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	K15751,K15756
ph4.txt	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	K05712,K05713,K05714,K02554,K01666,K04073
ph45.txt	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	
ph5.txt	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	K05712,K05713,K05714,K02554,K01666,K04073
ph55.txt	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	K05712,K05713,K05714,K02554,K01666,K04073
ph6.txt	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	K05712,K05713,K05714,K02554,K01666,K04073
ph65.txt	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	K05712,K05713,K05714,K02554,K01666,K04073
ph7.txt	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	K05712,K05713,K05714,K02554,K01666,K04073
ph4.txt	M00546	Purine degradation, xanthine => urea	K13481,K13482,K11177,K11178,K13483,K00365,K16838,K16839,K22879,K13484,K07127,K13485,K16838,K16840,K01466,K16842,K01477
ph45.txt	M00546	Purine degradation, xanthine => urea	
ph5.txt	M00546	Purine degradation, xanthine => urea	K13481,K13482,K11177,K11178,K13483,K00365,K16838,K16839,K22879,K13484,K07127,K13485,K16838,K16840,K01466,K16842,K01477
ph55.txt	M00546	Purine degradation, xanthine => urea	K13481,K13482,K11177,K11178,K13483,K00365,K16838,K16839,K22879,K13484,K07127,K13485,K16838,K16840,K01466,K16842,K01477
ph6.txt	M00546	Purine degradation, xanthine => urea	K13481,K13482,K11177,K11178,K13483,K00365,K16838,K16839,K22879,K13484,K07127,K13485,K16838,K16840,K01466,K16842,K01477
ph65.txt	M00546	Purine degradation, xanthine => urea	K13481,K13482,K11177,K11178,K13483,K00365,K16838,K16839,K22879,K13484,K07127,K13485,K16838,K16840,K01466,K16842,K01477
ph7.txt	M00546	Purine degradation, xanthine => urea	K00087,K13479,K13480,K13481,K13482,K11177,K11178,K13483,K00365,K16838,K16839,K22879,K13484,K07127,K13485,K16838,K16840,K01466,K16842,K01477
ph4.txt	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	
ph45.txt	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	
